,Unnamed: 0,channel_name,published_date,view_count,video_url,title,Label
1077,114,The Lettered Classroom,2023-04-09T13:07:20Z,3962,https://www.youtube.com/watch?v=4CND8XCZN74,Building the Literacy Block | Structuring the Ultimate ELA Workshop | Bridging Literacy,bad
1078,115,The Lettered Classroom,2023-04-02T11:00:15Z,2241,https://www.youtube.com/watch?v=RjaHfOYaqq4,My Favorite Online Educational Sites for Literacy Instruction | Bridging Literacy,bad
1079,116,The Lettered Classroom,2023-03-26T11:00:15Z,5226,https://www.youtube.com/watch?v=O3xn44OHjz8,6 Ways to Use an Ipad in the Classroom | Bridging Literacy,bad
1080,117,The Lettered Classroom,2023-03-19T11:00:15Z,17484,https://www.youtube.com/watch?v=Jn5gSa2lhlc,Afternoon/ Evening Routine of an Elementary Teacher | Bridging Literacy,bad
1081,118,The Lettered Classroom,2023-03-12T11:00:10Z,24330,https://www.youtube.com/watch?v=CtdrpECFZTI,Morning Routine of an Elementary Teacher | Bridging Literacy,bad
1082,119,The Lettered Classroom,2023-03-07T16:15:01Z,1295,https://www.youtube.com/watch?v=WHxlhvc0hMo,10 Tips For Managing Your Goal Station,bad
1083,120,The Lettered Classroom,2023-02-26T12:00:31Z,2041,https://www.youtube.com/watch?v=_EBx80WXsbE,5 Ways a Goal Station Can Personalize Your Literacy Instruction | Bridging Literacy,bad
1084,121,The Lettered Classroom,2023-02-12T12:00:10Z,5056,https://www.youtube.com/watch?v=AI0Q29tEmt4,Set Up a Goal Station With Me | Personalized Learning,bad
1085,122,The Lettered Classroom,2023-02-05T12:00:06Z,6256,https://www.youtube.com/watch?v=9N9eXmNrE_o,Plan a Day of Literacy Instruction with Me | Teacher Vlog,bad
1086,123,The Lettered Classroom,2023-02-02T15:17:14Z,2860,https://www.youtube.com/watch?v=bpIfzrrZut0,Scaffolding a lesson is an important practice that we should all be doing!,bad
1087,124,The Lettered Classroom,2023-01-29T12:00:16Z,3637,https://www.youtube.com/watch?v=XjlkxfWgphk,5 Tips for Mastering Your Mini Lesson | The Lettered Classroom,bad
1088,125,The Lettered Classroom,2023-01-22T12:00:15Z,2931,https://www.youtube.com/watch?v=IfECQmQxhhs,One Simple Trick to Reducing Your Time Lesson Planning | Building the Literacy Block,bad
1089,126,The Lettered Classroom,2023-01-15T12:30:30Z,8397,https://www.youtube.com/watch?v=jTw4iTEZLk0,My TOP Organizational Tips for Your Literacy Block | The Lettered Classroom,bad
1090,127,The Lettered Classroom,2023-01-08T12:40:31Z,6353,https://www.youtube.com/watch?v=k4UgaMJCZPM,Simple Activities for teaching PHONICS in Upper Elementary,bad
1091,128,The Lettered Classroom,2023-01-03T01:00:14Z,5619,https://www.youtube.com/watch?v=v1ruTTE-WWI,5 MUST DO'S for Decreasing Your Stress as a Literacy Teacher,bad
1092,129,The Lettered Classroom,2022-09-18T11:00:11Z,7369,https://www.youtube.com/watch?v=PSesCLObM40,Boot Camp and Book Talks | Week in the Life | The Lettered Classroom,bad
1093,130,The Lettered Classroom,2022-09-04T11:00:02Z,19419,https://www.youtube.com/watch?v=2d67pZhUx_s,Week in the Life of a Fourth Grade Teacher | The Lettered Classroom,bad
1094,131,The Lettered Classroom,2022-08-21T11:00:12Z,33702,https://www.youtube.com/watch?v=SrTT7QAkduU,First Week of School Activities | Fourth Grade | The Lettered Classroom,bad
1095,132,The Lettered Classroom,2022-08-14T11:00:07Z,19753,https://www.youtube.com/watch?v=7Ozec3qjIUc,Classroom Setup Day 4 | Student Materials | The Lettered Classroom,bad
1096,133,The Lettered Classroom,2022-08-10T11:00:11Z,20706,https://www.youtube.com/watch?v=L2f6-aIFbPc,Classroom Setup | Decorating | Day 3 | The Lettered Classroom,bad
1097,134,The Lettered Classroom,2022-08-07T11:00:09Z,22414,https://www.youtube.com/watch?v=KQMxiphqJUQ,Classroom Setup | Bulletin Boards | Day 2 | The Lettered Classroom,bad
1098,135,The Lettered Classroom,2022-07-31T11:00:20Z,26247,https://www.youtube.com/watch?v=hM2MwOdGNIk,Classroom Setup | Unpacking my New Classroom | Day 1,bad
1099,136,The Lettered Classroom,2022-07-20T11:00:27Z,24241,https://www.youtube.com/watch?v=stctDSYjd9I,New Classroom Tour | Empty Tour | The Lettered Classroom,bad
1100,137,The Lettered Classroom,2022-07-10T11:00:07Z,11120,https://www.youtube.com/watch?v=EEE_8AW778I,Come Hang Out With Us | #pocketfulofprimary and The Lettered Classroom,bad
1101,138,The Lettered Classroom,2022-07-03T11:00:02Z,167339,https://www.youtube.com/watch?v=5LkPFq9GbcA,I Never Wanted to Leave | I Had to Resign,bad
1102,139,The Lettered Classroom,2022-06-05T11:00:12Z,3028,https://www.youtube.com/watch?v=V6doqaEpBY4,Engage Students with Simple to Make Resources | The Lettered Classroom,bad
1103,140,The Lettered Classroom,2022-05-22T11:00:09Z,5719,https://www.youtube.com/watch?v=86XXhhOzZZg,End of the School Year | Teacher Vlog | The Lettered Classroom,bad
1104,141,The Lettered Classroom,2022-05-15T11:00:18Z,2733,https://www.youtube.com/watch?v=l39El-Ipm_8,Home Renovation | Bathroom Ep. 1,bad
1105,142,The Lettered Classroom,2022-05-08T11:00:05Z,5122,https://www.youtube.com/watch?v=Ejma_FMDus0,Getting Close to the End of the Year | Teacher Vlog,bad
1106,143,The Lettered Classroom,2022-05-01T11:00:10Z,5458,https://www.youtube.com/watch?v=AbPAn1x95Io,TOP 7 Book Club Tips for Teachers | The Lettered Classroom,bad
1107,144,The Lettered Classroom,2022-04-10T11:00:09Z,2066,https://www.youtube.com/watch?v=N7eLwayfqpE,Best Test Taking Strategies | State Testing | The Lettered Classroom,bad
1108,145,The Lettered Classroom,2022-04-03T11:00:02Z,6239,https://www.youtube.com/watch?v=BTIHwVkZ89s,Busy Day in the Life of a Teacher | The Lettered Classroom,bad
1109,146,The Lettered Classroom,2022-03-27T11:00:01Z,3559,https://www.youtube.com/watch?v=1MVkA7oWbgE,How to Teach Writing an Introduction and Conclusion | The Lettered Classroom,bad
1110,147,The Lettered Classroom,2022-03-20T11:00:27Z,7224,https://www.youtube.com/watch?v=XwMQ5CKMfkk,Day in the Life of a Teacher | Catchup Vlog | The Lettered Classroom,bad
1111,148,The Lettered Classroom,2022-03-13T11:00:36Z,3445,https://www.youtube.com/watch?v=iPN_jKmLADA,Simple Tips for Making Emergency Sub Plans | Couch Potato Book,bad
1112,149,The Lettered Classroom,2022-03-06T12:00:20Z,2101,https://www.youtube.com/watch?v=tV8u4_kNCkU,I've Graduated!!! | Grad School Update,bad
1113,150,Teach First ,2023-11-24T15:00:45Z,138,https://www.youtube.com/watch?v=nFRTp04oy3Q,Teaching EAL Learners (English as an Additional Language) #shorts,bad
1114,151,Teach First ,2023-11-23T15:00:27Z,888,https://www.youtube.com/watch?v=ZORoWmDRIbo,Day One of Teaching #shorts,bad
1115,152,Teach First ,2023-11-22T15:00:47Z,1596,https://www.youtube.com/watch?v=qaLY5C18EIQ,Day One in the Classroom #shorts,bad
1116,153,Teach First ,2023-11-20T11:30:25Z,137,https://www.youtube.com/watch?v=xmraIhztk1w,A day in the life of Miss Siva #shorts,bad
1117,154,Teach First ,2023-11-10T08:30:02Z,1761,https://www.youtube.com/watch?v=AEWEeIS_sos,What is the greatest school dinner? #shorts,bad
1118,155,Teach First ,2023-11-09T12:45:03Z,7023,https://www.youtube.com/watch?v=_1Pn7Pqd_M8,What is the role of a teacher? - Teach First,bad
1119,156,Teach First ,2023-11-02T17:37:30Z,355,https://www.youtube.com/watch?v=jtUJNHKd8pA,What is the role of a teacher? #shorts,bad
1120,157,Teach First ,2023-10-26T13:22:48Z,117,https://www.youtube.com/watch?v=8ubMGGZ_Ck4,Tomorrow can be better than today #shorts #motivational #teachers,bad
1121,158,Teach First ,2023-10-20T15:52:45Z,734,https://www.youtube.com/watch?v=BEwBpL-vLco,Day in the life of a teacher #inspiration #education,bad
1122,159,Teach First ,2023-09-21T14:00:09Z,138,https://www.youtube.com/watch?v=D-c2NswEUD0,The Price of Growth #shorts #teachers #motivational,bad
1123,160,Teach First ,2023-09-18T14:30:12Z,237,https://www.youtube.com/watch?v=eZIH3YBouUo,Growing into an Exceptional Teacher #shorts #teachers #motivational,bad
1124,161,Teach First ,2023-09-14T14:00:20Z,342,https://www.youtube.com/watch?v=X2Cjb95vWis,How to Overcome Challenges #shorts #motivational #teachers,bad
1125,162,Teach First ,2023-09-11T14:45:02Z,269,https://www.youtube.com/watch?v=euUdykHpiA4,The Impact of a Teacher #shorts #teachers,bad
1126,163,Teach First ,2023-08-29T14:00:20Z,384,https://www.youtube.com/watch?v=YlzkIGWGKgg,Day in the Life of a Teacher #shorts,bad
1127,164,Teach First ,2023-08-24T18:03:21Z,308,https://www.youtube.com/watch?v=tCgr4IULpg4,Results Day 2023 - Reaction to Shocking Results #shorts #education,bad
1128,165,Teach First ,2023-08-21T14:00:34Z,129,https://www.youtube.com/watch?v=hFhKrkwfkp4,How Teachers Shape Young Lives #shorts #teachers,bad
1129,166,Teach First ,2023-08-18T14:02:22Z,195,https://www.youtube.com/watch?v=0YpKEf9wR5M,Teach First Development Centre #shorts,bad
1130,167,Teach First ,2023-08-11T14:00:10Z,162,https://www.youtube.com/watch?v=JdzAiOAvLeQ,"""Have Confidence in Yourself"" Advice for New Teachers #teachers #shorts",bad
1131,168,Teach First ,2023-08-09T17:36:16Z,129,https://www.youtube.com/watch?v=S5qA6RQv0HY,Our LGBTQ+ representation Taster Programme #teachfirst #teachers #newcareer #shorts,bad
1132,169,Teach First ,2023-08-08T15:00:01Z,117,https://www.youtube.com/watch?v=0zlPctPmwEk,Teachers are doing incredible work every day #teacherappreciation #shorts,bad
1133,170,Teach First ,2023-07-31T15:00:18Z,1117,https://www.youtube.com/watch?v=G4j_xFRxeKU,Frequently asked questions about teaching on the Training Programme - Teach First,bad
1134,171,Teach First ,2023-07-28T15:00:09Z,2655,https://www.youtube.com/watch?v=BCAI2M5H4M8,Educating Yorkshire's Musharaf Asghar - Teachers are Life Changing #shorts #teachers #inspiration,bad
1135,172,Teach First ,2023-07-27T16:00:13Z,2298,https://www.youtube.com/watch?v=M_ulIFRMwRM,A Taste of our Taster Programme #shorts #newcareer,bad
1136,173,Teach First ,2023-07-26T16:00:17Z,223,https://www.youtube.com/watch?v=UDDoKOy8SGE,Top Tip for New Teachers #shorts #teachers,bad
1137,174,Teach First ,2023-07-24T16:00:16Z,1605,https://www.youtube.com/watch?v=MmF24ECxSSs,The Key to Good Behaviour Management #shorts #teachers,bad
1138,175,Teach First ,2023-07-19T11:21:57Z,329,https://www.youtube.com/watch?v=MG_m7nTIAfY,Join us for Run the River 2023 - Teach First,bad
1139,176,Teach First ,2023-07-18T06:00:07Z,251,https://www.youtube.com/watch?v=J8K0RUZL560,One Thing Every New Teacher Struggles With #shorts #teachers,bad
1140,177,Teach First ,2023-07-16T08:00:14Z,334,https://www.youtube.com/watch?v=eqKawRSgDQo,Students Name-Drop their Favourite Teachers #shorts #educator #teachers,bad
1141,178,Teach First ,2023-07-14T11:00:39Z,325,https://www.youtube.com/watch?v=kX4oloxYTMw,Questions Every New Teacher Should Ask on their First Day at School #shorts  #teachers,bad
1142,179,Teach First ,2023-07-13T12:00:27Z,1337,https://www.youtube.com/watch?v=Btg11qefgTM,Inside a School During the Cost of Living Crisis,bad
1143,180,Teach First ,2023-07-10T06:00:16Z,156,https://www.youtube.com/watch?v=yhguxwySDWo,Build and sustain a strong leadership team with Leading Together - supported by Deloitte,bad
1144,181,Teach First ,2023-07-07T06:00:14Z,272,https://www.youtube.com/watch?v=ffnu1Oabs5Y,The Great Ambassador Gathering - Post-Event film,bad
1145,182,Teach First ,2023-07-05T14:30:13Z,900,https://www.youtube.com/watch?v=OPCLHS54G4w,Becoming a Science Teacher -Teach First,bad
1146,183,Teach First ,2023-06-30T16:27:20Z,104,https://www.youtube.com/watch?v=HiJiP4rD-QA,"Ves Ivanov, 2016 ambassador - Inspirational Ambassador Story",bad
1147,184,Teach First ,2023-06-29T16:18:21Z,156,https://www.youtube.com/watch?v=t-cTYL6v4sM,"Jamie Feilden, 2003 ambassador - Inspirational Ambassador Story",bad
1148,185,Teach First ,2023-06-28T09:31:59Z,78,https://www.youtube.com/watch?v=F0tyW23bS0g,"Kiran Gill, 2010 ambassador - Inspirational Ambassador Story",bad
1149,186,Teach First ,2023-06-26T15:56:12Z,104,https://www.youtube.com/watch?v=Phj2HwCRrEc,"Tom Beveridge, 2006 ambassador - Inspirational Ambassador Story",bad
1150,187,Teach First ,2023-06-23T14:00:28Z,303,https://www.youtube.com/watch?v=ol1qzfWakEU,Ex-Pupil Surprises their Teacher 😭 #shorts,bad
1151,188,Teach First ,2023-06-21T12:06:11Z,85,https://www.youtube.com/watch?v=JpZ-_1Ef96g,"Joe Howlett, 2007 ambassador - Inspirational Ambassador Story",bad
1152,189,Teach First ,2023-06-21T07:00:08Z,627,https://www.youtube.com/watch?v=QxQJIXCJpZ8,Pupil Surprises their Ex-Teacher,bad
1153,190,Teach First ,2023-06-19T14:15:03Z,126,https://www.youtube.com/watch?v=irHv2sbzY4o,"Amy Mitchell, 2005 ambassador - Inspirational Ambassador Story",bad
1154,191,Teach First ,2023-06-17T07:00:29Z,139,https://www.youtube.com/watch?v=kpBP0G0Xh90,"Ndidi Okezie, 2003 ambassador - Inspirational Ambassador Story",bad
1155,192,Teach First ,2023-06-16T09:31:12Z,72,https://www.youtube.com/watch?v=d0PHbTnn3jU,"Simon Wareham, 2018 ambassador - Inspirational Ambassador Story",bad
1156,193,Teach First ,2023-06-15T09:00:20Z,116,https://www.youtube.com/watch?v=VVGJOlWm3XA,"William McCulla, 2020 ambassador - Inspirational Ambassador Story",bad
1157,194,Teach First ,2023-06-15T07:00:12Z,141,https://www.youtube.com/watch?v=brVD2E2bG_A,"Leo Sutton, 2015 ambassador - Inspirational Ambassador Story",bad
1158,195,Teach First ,2023-06-13T07:00:20Z,81,https://www.youtube.com/watch?v=vFP4jnH_dqg,"Hussein Hussein, 2014 ambassador - Inspirational Ambassador Story",bad
1159,196,Teach First ,2023-06-12T09:00:00Z,150,https://www.youtube.com/watch?v=-8qkFOz5Ht4,"Tom Seddon, 2017 ambassador - Inspirational Ambassador Story",bad
1160,197,Teach First ,2023-06-09T09:00:38Z,110,https://www.youtube.com/watch?v=qi3ovPpVXjQ,"Jessica Deeming, 2013 ambassador - Inspirational Ambassador Story",bad
1161,198,Teach First ,2023-06-09T09:00:41Z,576,https://www.youtube.com/watch?v=vNbH4C5Ammg,Kids guess peoples' jobs #shorts,bad
1162,199,Teach First ,2023-06-07T07:00:12Z,289,https://www.youtube.com/watch?v=Y8CBLyHGxjE,What it's like becoming a teacher #shorts #teachers,bad
1163,0,Let's Meet Abroad,2023-12-08T15:19:32Z,1193,https://www.youtube.com/watch?v=m5HfEvKEK1M,Kimono day in Kyoto Japan! #japan #kyoto #travelcouple #traveljapan #kimono #travelvlog,bad
1164,1,Let's Meet Abroad,2023-12-07T08:19:50Z,1264,https://www.youtube.com/watch?v=kz6D5sZbjPk,Cotton Candy Vending Machine in Tokyo Japan 🍭 #japan #tokyo #vendingmachine #travel #travelcouple,bad
1165,2,Let's Meet Abroad,2023-12-03T15:05:00Z,10482,https://www.youtube.com/watch?v=zEQBEjHbwsI,Horror vending machines in Tokyo Japan! 😨🇯🇵 #japan #traveljapan #vendingmachine #crazy #travel,bad
1166,3,Let's Meet Abroad,2023-12-03T09:05:15Z,6499,https://www.youtube.com/watch?v=hlwul7yU-fA,We Visited The Best Things To Do In Tokyo Japan! 🇯🇵,bad
1167,4,Let's Meet Abroad,2023-11-26T10:46:34Z,14169,https://www.youtube.com/watch?v=LGA8-uk3c90,Experience Japan’s Best-Kept Secret: Hiking the Kumano Kodo Trail,bad
1168,5,Let's Meet Abroad,2023-11-18T09:44:58Z,2065,https://www.youtube.com/watch?v=gZUj74pUh3Y,We Found Tokyo's CRAZIEST Vending Machines!,bad
1169,6,Let's Meet Abroad,2023-11-12T07:47:18Z,2632,https://www.youtube.com/watch?v=eiW_db90cgc,DISCOVER MT. FUJI IN 1 DAY FROM TOKYO! The Ultimate Guide to Incredible Viewpoints,bad
1170,7,Let's Meet Abroad,2023-11-09T06:48:06Z,2631,https://www.youtube.com/watch?v=zS1MS9TGizE,Japan is full of excitement!! 🤩 #japan #osaka #japantravel #travelvlog #travelcouple,bad
1171,8,Let's Meet Abroad,2023-11-05T08:19:38Z,1682,https://www.youtube.com/watch?v=h7p1b-Svd-E,Cycling Through Amsterdam With Our NEW Favorite EBIKE!,bad
1172,9,Let's Meet Abroad,2023-10-31T14:56:27Z,1225,https://www.youtube.com/watch?v=MQNRfB5CJqA,First time mochi in Japan 🇯🇵 #japan #traveljapan #japanesefood #viralfood #travelcouple,bad
1173,10,Let's Meet Abroad,2023-10-28T06:22:12Z,3934,https://www.youtube.com/watch?v=eDFNBvYsTQk,A MUST VISIT IN TOKYO! 🇯🇵 Japan Travel Guide 2023,bad
1174,11,Let's Meet Abroad,2023-10-27T13:31:33Z,1404,https://www.youtube.com/watch?v=5HeohghcLYc,"Wearing a kimono in Kyoto, Japan 🇯🇵 #kyoto #japan #japantravel #travelcouple #travelvlog",bad
1175,12,Let's Meet Abroad,2023-10-21T06:09:25Z,3956,https://www.youtube.com/watch?v=bDsfPL7-HO0,MUST DO IN KYOTO! 🇯🇵 Japan Travel Guide 2023,bad
1176,13,Let's Meet Abroad,2023-10-20T14:28:12Z,2558,https://www.youtube.com/watch?v=iWVuVS6X_CU,"Takoyaki in Osaka Japan, have you tried? 🐙🇯🇵 #osaka #takoyaki #japanfood #travelcouple",bad
1177,14,Let's Meet Abroad,2023-10-16T05:21:10Z,532,https://www.youtube.com/watch?v=kaA7gRyy_pk,Viral Japanese food review 10 yen pancake Osaka!😋 #japan #japanesefood #osaka #travelcouple #travel,bad
1178,15,Let's Meet Abroad,2023-10-15T08:26:56Z,8714,https://www.youtube.com/watch?v=RFj0p93ErKw,KYOTO TRAVEL GUIDE! 🇯🇵 Don't Skip This When Visiting Kyoto!,bad
1179,16,Let's Meet Abroad,2023-10-14T11:46:51Z,3098,https://www.youtube.com/watch?v=xZkuMkTpmco,"Fluffy cheesecake in Osaka, Japan! 🤩 #osaka #japan #traveljapan #japanfood #travelvlog",bad
1180,17,Let's Meet Abroad,2023-10-07T07:27:51Z,24713,https://www.youtube.com/watch?v=14HOF3Rik1w,"OSAKA IN 2 DAYS! 🇯🇵 The Ultimate Osaka, Japan Travel Guide",bad
1181,18,Let's Meet Abroad,2023-09-26T11:33:49Z,1303,https://www.youtube.com/watch?v=Y1JW6wTfNHg,"Things to do in Kuala Lumpur, Malaysia! 🇲🇾 #malaysia #travelcouple #traveltips #kualalumpur",bad
1182,19,Let's Meet Abroad,2023-09-25T06:57:01Z,2381,https://www.youtube.com/watch?v=BEY2GzJSzEc,"Dreamy Beach in Penang, Malaysia 😍 #travelguide #traveltips #malaysia #penang #travelmalaysia",bad
1183,20,Let's Meet Abroad,2023-09-24T13:53:53Z,3303,https://www.youtube.com/watch?v=Jzo2yQq0Aic,Crocodile Encounter in the Netherlands 😱 #netherlands #travelcouple #shorts #crocodile,bad
1184,21,Let's Meet Abroad,2023-09-24T08:32:41Z,19408,https://www.youtube.com/watch?v=6mXYyfKpzLA,"Top 3 MUST-VISIT Places PENANG Island, Malaysia! 🇲🇾",bad
1185,22,Let's Meet Abroad,2023-09-17T07:23:38Z,4357,https://www.youtube.com/watch?v=iMxZj_2WSuQ,Kuala Lumpur's CRAZY Shopping Malls!  🇲🇾 (Berjaya Times Square),bad
1186,23,Let's Meet Abroad,2023-09-15T07:26:13Z,2281,https://www.youtube.com/watch?v=-DoIOBML_z4,Indoor Surfing (fail) in Biggest Mall Kuala Lumpur #travelvlog #travel #kualalumpur #malaysia #surf,bad
1187,24,Let's Meet Abroad,2023-09-14T06:07:20Z,3504,https://www.youtube.com/watch?v=3Im_Av5wIIw,The Cutest Littly Tiny PIZZAS! 🥰 #malaysia #pizza #travelcouple #shorts,bad
1188,25,Let's Meet Abroad,2023-09-08T10:18:28Z,1984,https://www.youtube.com/watch?v=lFaZ-5amqzM,Biggest Food Challenge EVER! Eating Crispy Stinky Tofu 😵😨 #foodchallenge #malaysia #stinkytofu,bad
1189,26,Let's Meet Abroad,2023-09-03T06:55:50Z,16150,https://www.youtube.com/watch?v=_gbrqR5Ev4Y,"FIRST IMPRESSIONS PENANG, MALAYSIA! 🇲🇾 Exploring Incredible George Town",bad
1190,27,Let's Meet Abroad,2023-08-27T04:50:52Z,5367,https://www.youtube.com/watch?v=axjowuqidsI,Eating CRAZY Malaysian Street Food at Penang Night Market 🇲🇾,bad
1191,28,Let's Meet Abroad,2023-08-20T07:50:00Z,43606,https://www.youtube.com/watch?v=JPKFAc2_Z9Y,Riding Malaysia's BUSINESS Class Train from KL to Penang! (went wrong 😱),bad
1192,29,Let's Meet Abroad,2023-08-12T07:56:31Z,65183,https://www.youtube.com/watch?v=EEKra7NUz80,24 Hours in Kuala Lumpur's LARGEST Mall - 1 Utama 🇲🇾,bad
1193,30,Let's Meet Abroad,2023-08-05T05:23:20Z,15741,https://www.youtube.com/watch?v=BtrCZnncIFc,FIRST TIME Trying MALAYSIAN Food! 🇲🇾,bad
1194,31,Let's Meet Abroad,2023-08-02T07:02:45Z,3357,https://www.youtube.com/watch?v=i_kvuLx1yDc,Most Beautiful Beach in the Philippines 🥰 #carabao #philippines #travelphilippines #travelcouple,bad
1195,32,Let's Meet Abroad,2023-07-31T05:30:43Z,5751,https://www.youtube.com/watch?v=QBDFjUlUERQ,Crazy Cafe in Kuala Lumpur Malaysia #kualalumpur #malaysia #travelcouple #travelvlog,bad
1196,33,Let's Meet Abroad,2023-07-30T11:21:56Z,2287,https://www.youtube.com/watch?v=NTnfD2QpGQI,Trying Five Guys in Malaysia! 🍔 #malaysia #fiveguys #foodreview #gentinghighland #burger #shorts,bad
1197,34,Let's Meet Abroad,2023-07-30T05:33:10Z,48933,https://www.youtube.com/watch?v=BNreqJUOZxU,CRAZY Day in GENTING HIGHLANDS Malaysia 🇲🇾 (mega entertainment city),bad
1198,35,Let's Meet Abroad,2023-07-23T06:58:25Z,34057,https://www.youtube.com/watch?v=o8Pz2m43TE4,First Day in Kuala Lumpur! 🇲🇾 Didn’t expect THIS in Malaysia!,bad
1199,36,Let's Meet Abroad,2023-07-22T05:49:50Z,1870,https://www.youtube.com/watch?v=rR6hve_hH4w,Unique food in Japan 🍱 #japan #japanesefood #japanfood #travelcouple #travel,bad
1200,37,Let's Meet Abroad,2023-07-15T05:26:23Z,6499,https://www.youtube.com/watch?v=-dmjLh_8X7o,"MUST VISIT ROBOTS IN TOKYO! (Love Robots, Robot Hotel & More!) 🇯🇵",bad
1201,38,Let's Meet Abroad,2023-07-13T09:14:24Z,2967,https://www.youtube.com/watch?v=smWdzLtn8Ig,Temple stay with monks in Japan! 🍱 #japan #koyasan #templestay #temple #monks #traveljapan,bad
1202,39,Let's Meet Abroad,2023-07-12T05:19:36Z,2704,https://www.youtube.com/watch?v=pQ4pCx8u3Nc,7-ELEVEN in Japan! #japan #7eleven #7elevenjapan #japanesefood #japanfood #travelcouple,bad
1203,40,Let's Meet Abroad,2023-07-11T10:25:21Z,2694,https://www.youtube.com/watch?v=LwXNVnzUPH4,Cheap sushi in Tokyo! 🤩 #japan #tokyo #sushi #japanesefood #traveljapan #travelcouple #travel,bad
1204,41,Let's Meet Abroad,2023-07-09T12:26:55Z,1180,https://www.youtube.com/watch?v=UBtHNoKPki4,"Evening rush in Tokyo, Japan! 😱 #shorts #japan #tokyo #japantravel #evening",bad
1205,42,Let's Meet Abroad,2023-07-08T04:16:56Z,13890,https://www.youtube.com/watch?v=jY2rkgV0eHg,Living 24 Hours With Monks in Japan (unique experience Japan),bad
1206,43,Let's Meet Abroad,2023-07-02T04:50:12Z,57232,https://www.youtube.com/watch?v=sZPhxXa4oXc,Exploring Japan's Oldest Town: Takayama (must visit Japan),bad
1207,44,Let's Meet Abroad,2023-06-29T06:27:42Z,3117,https://www.youtube.com/watch?v=c_1FH-qU5GU,First time playing gachapon in Japan! #gashapon #japan #japantravel #tokyo #akihabara #travelcouple,bad
1208,45,Let's Meet Abroad,2023-06-27T06:51:45Z,2578,https://www.youtube.com/watch?v=VWfleDc84oo,"Best Japanese ramen ever! 🍜 Tokyo, Akihabara #japan #ramen #ramennoodles #tokyo #japantravel #food",bad
1209,46,Let's Meet Abroad,2023-06-24T11:12:01Z,33611,https://www.youtube.com/watch?v=7DvSf8XPn6Y,Crazy Day in Tokyo for $10! (Japan on a Budget),bad
1210,47,Let's Meet Abroad,2023-06-18T07:02:56Z,2575,https://www.youtube.com/watch?v=c4Go-UoCZ40,Japanese Soufflé Pancakes in Tokyo 😋 #japanfood #japan #tokyo #soufflepancake #travelcouple,bad
1211,48,Let's Meet Abroad,2023-06-17T08:10:36Z,35843,https://www.youtube.com/watch?v=b2wv4ZEeavA,Why You MUST Visit Akihabara: Tokyo's Craziest Area!,bad
1212,49,Let's Meet Abroad,2023-06-13T05:43:57Z,2099,https://www.youtube.com/watch?v=h8dn1UTt_LU,Tokyo capsule hotel crazy gadgets! #japan #tokyo #capsulehotel #travelcouple #japantravel,bad
1213,50,"Lesfm - Music for Videos, Study and Relaxing",2023-12-08T13:00:07Z,31,https://www.youtube.com/watch?v=YNjV1uxa_TM,Melodic beat / Electronic Breakbeat Driving Dramatic Background Music,bad
1214,51,"Lesfm - Music for Videos, Study and Relaxing",2023-12-07T15:32:05Z,13,https://www.youtube.com/watch?v=vj5_vNMAtGE,Christmas Lounge lofi - Christmas’s Background Music for video,bad
1215,52,"Lesfm - Music for Videos, Study and Relaxing",2023-12-07T13:00:09Z,69,https://www.youtube.com/watch?v=sltZzu5ta8Q,Stream / Ambient Lounge Melancholy Relaxing Background Music,bad
1216,53,"Lesfm - Music for Videos, Study and Relaxing",2023-12-07T09:24:54Z,44,https://www.youtube.com/watch?v=2qOcoKO4_2c,Garden - Acoustic Background Music for video,bad
1217,54,"Lesfm - Music for Videos, Study and Relaxing",2023-12-06T13:00:09Z,85,https://www.youtube.com/watch?v=MCSxHJ-YW4s,A call to the soul / Acoustic Folk Peaceful Sentimental Background Music (Royalty Free),bad
1218,55,"Lesfm - Music for Videos, Study and Relaxing",2023-12-05T19:09:05Z,0,https://www.youtube.com/watch?v=Fbgmfn3J_RE,Calm at sea /Acoustic Solo Guitar Dreamy Sentimental Background Music,bad
1219,56,"Lesfm - Music for Videos, Study and Relaxing",2023-12-05T13:00:09Z,84,https://www.youtube.com/watch?v=kFKHISpOfUo,Inspiring sunrise / Acoustic Solo Guitar Peaceful Emotional Background Music,bad
1220,57,"Lesfm - Music for Videos, Study and Relaxing",2023-11-11T13:28:57Z,244,https://www.youtube.com/watch?v=orf9NpaKcbo,Me and Nature 24/7,bad
1221,58,"Lesfm - Music for Videos, Study and Relaxing",2023-11-11T11:21:24Z,358,https://www.youtube.com/watch?v=KIUwHOPgiGA,Forest of Dreams [Album]. Acoustic Guitar Music,bad
1222,59,"Lesfm - Music for Videos, Study and Relaxing",2023-07-15T12:00:08Z,851,https://www.youtube.com/watch?v=tcEM0EkcOGA,Great Time / Corporate Deep House Positive Energetic Background Music (Royalty Free),bad
1223,60,"Lesfm - Music for Videos, Study and Relaxing",2023-07-14T12:00:09Z,598,https://www.youtube.com/watch?v=v4NyfHJhe3o,Fly so High / Electronic Pop Energetic Motivational Background Music (Royalty Free),bad
1224,61,"Lesfm - Music for Videos, Study and Relaxing",2023-07-13T12:00:10Z,658,https://www.youtube.com/watch?v=fzNGLkq2a5o,I try and try / Pop Driving Positive Background Music (Royalty Free),bad
