,channel_name,published_date,view_count,video_length,video_url,title
11,WFLA News Channel 8,2023-12-08T06:29:58Z,425,PT1M58S,https://www.youtube.com/watch?v=Wr2MtsmG844,"42nd Annual Lakeland Christmas Parade ""Christmas in Candy Land"""
12,WFLA News Channel 8,2023-12-08T06:16:35Z,536,PT2M18S,https://www.youtube.com/watch?v=Cwd-ZvzKxrU,"42nd Annual Lakeland Christmas Parade ""Christmas in Candy Land"""
13,WFLA News Channel 8,2023-12-08T04:28:32Z,1113,PT3M13S,https://www.youtube.com/watch?v=n4p9AqtGieI,"‘No regard for human life’: 3rd suspect arrested in Ybor shooting, Tampa police say"
14,WFLA News Channel 8,2023-12-08T02:46:49Z,1193,PT1M39S,https://www.youtube.com/watch?v=fV_QScb8R30,2 seriously injured after plane crash at Pasco County airport
15,WFLA News Channel 8,2023-12-07T23:18:01Z,901,PT2M37S,https://www.youtube.com/watch?v=5znIL-urnYs,Third arrest in Ybor shooting
16,WFLA News Channel 8,2023-12-07T22:52:16Z,2415,PT2M17S,https://www.youtube.com/watch?v=-ONHauutwEs,Pasco County Sheriff's Office launches investigation into Land O'Lakes dry cleaning business after i
17,WFLA News Channel 8,2023-12-07T22:39:45Z,264,PT1M44S,https://www.youtube.com/watch?v=t_1ipOF3oX8,facebook emmy
18,WFLA News Channel 8,2023-12-07T22:33:45Z,585,PT3M6S,https://www.youtube.com/watch?v=PvPYwr-e_5U,Real estate broker's license still good after pleading guilty to scheme to steal homes
19,WFLA News Channel 8,2023-12-07T22:25:53Z,1535,PT1M10S,https://www.youtube.com/watch?v=GpXZ0i2hlws,"Rapper Kodak Black arrested in Florida on cocaine possession, other charges"
20,WFLA News Channel 8,2023-12-07T21:46:34Z,625,PT1M26S,https://www.youtube.com/watch?v=b1IBHIrP_cc,Godwin clears the air
21,WFLA News Channel 8,2023-12-07T21:35:28Z,1785,PT2M19S,https://www.youtube.com/watch?v=q7493bjk-TM,Wrong way crash kills two on Skyway
22,WFLA News Channel 8,2023-12-07T21:35:13Z,1866,PT2M19S,https://www.youtube.com/watch?v=JOknoDxZqys,Wrongway crash kills two on Skyway
23,WFLA News Channel 8,2023-12-07T16:27:08Z,756,PT3M6S,https://www.youtube.com/watch?v=8Z44IWQfBv8,"Grieving father pushes for change after teen struck, killed by bus"
24,WFLA News Channel 8,2023-12-07T16:27:00Z,305,PT2M19S,https://www.youtube.com/watch?v=JRz7uAIorsw,AM: Nardo Wick case
25,WFLA News Channel 8,2023-12-07T16:23:01Z,181,PT1M58S,https://www.youtube.com/watch?v=Kukl1PAiY1Y,AM: Ziegler case
26,WFLA News Channel 8,2023-12-07T16:08:52Z,136,PT1M17S,https://www.youtube.com/watch?v=c0w69oJ5AjE,AM: Nuevo nombre para Tampa Bay Rays?
27,WFLA News Channel 8,2023-12-07T16:01:40Z,131,PT2M8S,https://www.youtube.com/watch?v=IV6BifxzBfc,AM: Mujer de 65 anos atacada en parqueadero de Publix
28,WFLA News Channel 8,2023-12-07T13:22:31Z,799,PT3M3S,https://www.youtube.com/watch?v=061NfC6Sv_A,Families set up early for annual Lakeland Christmas Parade
29,WFLA News Channel 8,2023-12-07T12:00:30Z,247,PT3M9S,https://www.youtube.com/watch?v=SeisivPAPgg,A holly jolly party to help needy kids and seniors
30,WFLA News Channel 8,2023-12-07T05:00:42Z,285,PT2M33S,https://www.youtube.com/watch?v=VcRxIoy6OPw,News Channel 8 on The CW Tampa Bay
31,WFLA News Channel 8,2023-12-07T04:57:15Z,260,PT2M32S,https://www.youtube.com/watch?v=-MXd38twNNg,News Channel 8 at 11:00
32,WFLA News Channel 8,2023-12-07T04:39:15Z,211595,PT5H52M,https://www.youtube.com/watch?v=ju7F00nvl50,POLL RESULTS: Who Won Tonight's GOP Presidential Primary Debate? | Republican Debate Hall Livestream
33,WFLA News Channel 8,2023-12-07T04:21:50Z,892,PT2M19S,https://www.youtube.com/watch?v=X7yks-fUyRk,14-year-old boy charged with murder in Ybor City mass shooting: TPD
34,WFLA News Channel 8,2023-12-07T01:15:14Z,341,PT2M18S,https://www.youtube.com/watch?v=FHK8E74gcY8,Citizens CEO on US Senate probe: ‘Never heard of anyone suggesting’ fed bailout
35,WFLA News Channel 8,2023-12-07T00:02:11Z,1515,PT12M45S,https://www.youtube.com/watch?v=Lox6ihyq31s,Tampa police will provide update on Ybor City mass shooting
36,WFLA News Channel 8,2023-12-06T23:42:56Z,454,PT2M2S,https://www.youtube.com/watch?v=yPe5jLWd_o8,"Tampa woman helps inspire Project Menorah, movement asking non-Jewish to display menorah in solidari"
37,WFLA News Channel 8,2023-12-06T22:54:37Z,200,PT2M21S,https://www.youtube.com/watch?v=KFkd1a7FeLM,Traffic signal months away from installation at Lakeland intersection where teen died
38,WFLA News Channel 8,2023-12-06T22:33:15Z,710,PT3M47S,https://www.youtube.com/watch?v=tV-4n92_zzM,Pool company tells customers it plans to file for bankruptcy; 60 pools unfinished
39,WFLA News Channel 8,2023-12-06T22:01:24Z,209,PT3M47S,https://www.youtube.com/watch?v=wbC1rrzR3eM,"Won, not done: Bucified Bert says the Bucs-Falcons matchup will be a 'title fight' for Tampa Bay"
40,WFLA News Channel 8,2023-12-06T21:45:44Z,872,PT2M16S,https://www.youtube.com/watch?v=R3JElb9ujt8,Man accused of trying to kill Hillsborough Deputies ruled incompetent to stand trial
41,WFLA News Channel 8,2023-12-06T21:44:15Z,3582,PT2M20S,https://www.youtube.com/watch?v=v7BXqMZykxU,Riverview woman attacked in Publix parking lot
42,WFLA News Channel 8,2023-12-06T17:04:24Z,1067,PT16S,https://www.youtube.com/watch?v=3-pCfDYk2N0,Max Defender 8
43,WFLA News Channel 8,2023-12-06T12:45:16Z,1116,PT2M24S,https://www.youtube.com/watch?v=QY53NnreWyY,Polk County students mourn15-year-old classmate killed in crash
44,WFLA News Channel 8,2023-12-06T03:19:45Z,1215,PT2M15S,https://www.youtube.com/watch?v=nFrjyLLQhpU,‘It was a matter of time’: Residents heartbroken but not surprised by teen’s death at Lakeland inter
45,WFLA News Channel 8,2023-12-05T23:51:51Z,1655,PT3M2S,https://www.youtube.com/watch?v=TGLtyTqi1TA,State asked to investigate judges in Tampa homestead fight that could impact other homeowners
46,WFLA News Channel 8,2023-12-05T23:12:49Z,569,PT2M3S,https://www.youtube.com/watch?v=xMC9tQ4pPQ8,Residents upset Menorah is missing from Hyde Park Village holiday display
47,WFLA News Channel 8,2023-12-05T22:57:07Z,215,PT1M57S,https://www.youtube.com/watch?v=J69MAGOzAPo,'This is the best day ever' the Lightning shop with 20 kids of Metropolitan Ministries
48,WFLA News Channel 8,2023-12-05T22:30:07Z,429,PT2M19S,https://www.youtube.com/watch?v=8ML3oCQeIL0,St. Pete councilwoman proposes renaming Tampa Bay Rays
49,WFLA News Channel 8,2023-12-05T22:23:18Z,813,PT2M11S,https://www.youtube.com/watch?v=kqPv4bsS_NQ,Potential name change for the Tampa Bay Rays?
50,Screen Australia,2023-11-29T22:42:54Z,274,PT2M21S,https://www.youtube.com/watch?v=jnxGe8nF_m8,The Power of Australian Storytelling - 2023
51,Screen Australia,2023-11-22T23:03:43Z,254,PT5M33S,https://www.youtube.com/watch?v=I4d3B2SeOTM,What is an Access Coordinator?
52,Screen Australia,2023-11-12T21:00:07Z,2213,PT6M22S,https://www.youtube.com/watch?v=llQ3UToE-Lk,Unerased - Behind the Scenes
53,Screen Australia,2023-10-29T22:00:11Z,5462,PT6M2S,https://www.youtube.com/watch?v=QqQa-oqUEQY,Night Bloomers - Behind the Scenes
54,Screen Australia,2023-10-18T22:00:10Z,21631,PT5M58S,https://www.youtube.com/watch?v=Yb0ehXQe80M,Hot Potato: The Story of the Wiggles - Behind the Scenes
55,Screen Australia,2023-10-04T22:00:11Z,199,PT1M44S,https://www.youtube.com/watch?v=g6zzpVOIOEI,Games Funding Highlights
56,Screen Australia,2023-09-20T23:00:11Z,646,PT4M33S,https://www.youtube.com/watch?v=AqrVJNPSwS0,The Disposables - Behind the Scenes
57,Screen Australia,2023-09-12T00:05:07Z,370,PT1M31S,https://www.youtube.com/watch?v=_Lsl8AQX9K0,Children's Content at Screen Australia 2023
58,Screen Australia,2023-08-28T23:00:08Z,1674,PT4M10S,https://www.youtube.com/watch?v=-V9znBKToCo,Ego: The Michael Gudinski Story - Behind the Scenes
59,Screen Australia,2023-08-21T23:00:10Z,500,PT7M8S,https://www.youtube.com/watch?v=vma4rqdPzKg,Mother & Son - Behind the Scenes
60,Screen Australia,2023-07-27T00:37:07Z,232,PT9M1S,https://www.youtube.com/watch?v=69UK7SmVz2Q,Auslan Guidelines for Access Coordinator Program (voiceover & subtitles)
61,Screen Australia,2023-07-19T00:15:18Z,172385,PT31S,https://www.youtube.com/watch?v=sfg7LyfYFDA,Talk To Me
62,Screen Australia,2023-07-06T23:00:09Z,11833,PT5M10S,https://www.youtube.com/watch?v=RqUyEOVNhws,The New Boy - Behind the Scenes
63,Screen Australia,2023-06-27T23:00:11Z,492,PT1M,https://www.youtube.com/watch?v=rSVJ3DZVlOs,Our Cinema (60sec TVC)
64,Screen Australia,2023-06-27T23:00:11Z,433115,PT30S,https://www.youtube.com/watch?v=Lx8SL2hNRrw,Our Cinema (30 sec TVC)
65,Screen Australia,2023-06-25T23:15:08Z,7835,PT4M54S,https://www.youtube.com/watch?v=TLFxrn7dCCw,Run Rabbit Run - Behind the Scenes
66,Screen Australia,2023-06-08T23:30:11Z,1658,PT6M34S,https://www.youtube.com/watch?v=QWhx2DMykLE,The First Inventors - Behind the Scenes
67,Screen Australia,2023-05-25T23:00:10Z,3420,PT6M9S,https://www.youtube.com/watch?v=Jvwr2G3uJqM,Sweet As - Behind the Scenes
68,Screen Australia,2023-05-11T23:30:11Z,1969,PT5M4S,https://www.youtube.com/watch?v=9xYV7-gMNjA,The Messenger - Behind the Scenes
69,Screen Australia,2023-04-26T23:30:08Z,625,PT6M,https://www.youtube.com/watch?v=GWZ1VglD84A,Asking For It - Behind the Scenes
70,Screen Australia,2023-04-24T04:11:18Z,519,PT6M5S,https://www.youtube.com/watch?v=dIb24Qjl_pA,Jacinta Leong - Production Designer - Interview
71,Screen Australia,2023-04-14T01:00:12Z,469,PT5M32S,https://www.youtube.com/watch?v=JbFbg7yZ8FU,Appetite - Behind the Scenes
72,Screen Australia,2023-03-16T22:30:07Z,8591,PT4M17S,https://www.youtube.com/watch?v=xJHFuBTOJs4,Of An Age - Behind the Scenes - Elias Anton & Thom Green
73,Screen Australia,2023-03-16T22:00:09Z,3902,PT4M46S,https://www.youtube.com/watch?v=02XYYQGormI,Of An Age - Behind the Scenes - Goran Stolevski
74,Screen Australia,2023-03-09T22:30:11Z,421,PT2M14S,https://www.youtube.com/watch?v=CqHCDIknSHI,Online Funding Highlights
75,Screen Australia,2023-02-27T00:35:28Z,615,PT5M46S,https://www.youtube.com/watch?v=y29S3dtEyUY,Enterprise series - Ludo Studio
76,Screen Australia,2023-02-22T20:00:11Z,530,PT3M50S,https://www.youtube.com/watch?v=qhYeoyIZsDs,Documentary at Screen Australia 2023
77,Screen Australia,2023-02-17T00:59:00Z,446,PT6M29S,https://www.youtube.com/watch?v=D5xiDnnSPlg,Enterprise series - WildBear Entertainment
78,Screen Australia,2023-02-07T23:00:08Z,641,PT5M5S,https://www.youtube.com/watch?v=7xVFarybi8w,Enterprise series - Ashley Gibb
79,Screen Australia,2023-02-07T22:00:11Z,375,PT5M10S,https://www.youtube.com/watch?v=3c-mDla2JIY,Enterprise series - Donna Chang
80,Screen Australia,2023-02-07T21:00:09Z,487,PT5M47S,https://www.youtube.com/watch?v=TUp2GL9eGnk,Enterprise series - Matt Okine
81,Screen Australia,2022-12-19T22:00:07Z,2785,PT4M47S,https://www.youtube.com/watch?v=tpV8-Lq6Ex0,Blueback - Behind the Scenes
82,Screen Australia,2022-12-15T22:00:08Z,650,PT3M50S,https://www.youtube.com/watch?v=CNx2tCtEJfc,2022 End of Year Video
83,Screen Australia,2022-12-01T22:00:11Z,1695,PT7M57S,https://www.youtube.com/watch?v=P1QzzR3hKx4,Latecomers - Behind the Scenes
84,Screen Australia,2022-11-21T22:00:08Z,2228,PT5M26S,https://www.youtube.com/watch?v=SNhHwcN05vk,Seriously Red - Behind the Scenes
85,Screen Australia,2022-11-09T00:00:10Z,1765,PT4M52S,https://www.youtube.com/watch?v=KoPVc2P-xEo,Barrumbi Kids - Behind the Scenes
86,Screen Australia,2022-10-21T05:37:45Z,1705,PT5M34S,https://www.youtube.com/watch?v=6-qCJ3Ha8Ho,"It's Fine, I'm Fine - Behind the Scenes"
87,Screen Australia,2022-10-11T01:00:12Z,9967,PT7M49S,https://www.youtube.com/watch?v=xoIbphygZu4,Finding Yeezus - Behind the Scenes
88,Screen Australia,2022-09-21T04:12:43Z,1367,PT5M25S,https://www.youtube.com/watch?v=V10m2OJpqNQ,Clean - Behind the Scenes
89,Screen Australia,2022-09-12T06:45:14Z,1122,PT5M42S,https://www.youtube.com/watch?v=hQdlTY_2mRY,The Dreamlife of Georgie Stone - Behind the Scenes
90,Screen Australia,2022-08-30T01:00:14Z,1427,PT7M42S,https://www.youtube.com/watch?v=EjmJ7YDdck0,Summer Love - Behind the Scenes
91,Screen Australia,2022-08-15T00:24:22Z,2146,PT5M1S,https://www.youtube.com/watch?v=D3ekJCaixIA,After the Verdict - Behind the Scenes
92,Screen Australia,2022-07-28T22:00:12Z,956,PT5M54S,https://www.youtube.com/watch?v=mWDVfF8AbAY,6 Festivals - Behind the Scenes
93,Screen Australia,2022-07-18T22:00:11Z,4115,PT6M11S,https://www.youtube.com/watch?v=E84sA_DJnEw,Mystery Road: Origin - Behind the Scenes
94,Screen Australia,2022-07-02T23:00:11Z,2826,PT1M3S,https://www.youtube.com/watch?v=KfvM2RJXxK8,Celebrating NAIDOC Week 2022
95,Screen Australia,2022-07-01T05:47:09Z,14475,PT6M35S,https://www.youtube.com/watch?v=TLr-ExmVs_M,Nude Tuesday - Behind the Scenes
96,Screen Australia,2022-06-29T07:41:26Z,1600,PT4M44S,https://www.youtube.com/watch?v=S1tjUnf5yOY,Thor: Love and Thunder - Behind the Scenes
97,Screen Australia,2022-06-20T06:40:25Z,16296,PT6M21S,https://www.youtube.com/watch?v=J7wkJmSLL5k,The Twelve - Behind the Scenes
98,Screen Australia,2022-06-09T06:35:10Z,31649,PT7M2S,https://www.youtube.com/watch?v=KMHRD3G61vU,Elvis - Behind the Scenes
99,Screen Australia,2022-06-06T23:00:12Z,745,PT6M7S,https://www.youtube.com/watch?v=OBFu4jLA7Wo,Scene Breakdown - Mystery Road S2 with Blake Ayshford
100,GSL TV,2020-01-02T15:30:58Z,27560,PT6M27S,https://www.youtube.com/watch?v=wyEa9menmzE,Al Jazeera English - Relaunch - 1 January 2020
101,GSL TV,2019-10-31T14:57:51Z,6366,PT1M4S,https://www.youtube.com/watch?v=S5fQDo9Owmg,CNN Today: Early Edition - Opener - 2019
102,GSL TV,2019-09-01T15:22:13Z,1901,PT4M44S,https://www.youtube.com/watch?v=LBIMXoCUhAM,ABC News Sunday NSW - Montage (01.09.2019)
103,GSL TV,2019-07-03T16:57:04Z,1642,PT1M54S,https://www.youtube.com/watch?v=LcF8nynEQk8,CNN Newsroom with Max Foster - 070219
104,GSL TV,2019-04-05T17:36:11Z,60352,PT1M54S,https://www.youtube.com/watch?v=LgVQODH93Ww,ABC News 2017 theme music - weather bed + alt closer
105,GSL TV,2018-12-19T14:41:51Z,3365,PT1M47S,https://www.youtube.com/watch?v=NNuzAU9RymI,ABC News - 2100AEDT bulletin opener / closer - 121918
106,GSL TV,2018-12-01T15:52:45Z,1992,PT2M47S,https://www.youtube.com/watch?v=Ua2_ZUi_DJc,ABC News - Weekend Breakfast - 1000AEDT opener - 120118
107,GSL TV,2018-10-31T15:21:36Z,1900,PT1M54S,https://www.youtube.com/watch?v=fJfDZjJGfYs,ABC News channel - 0100AEDT bulletin - 110118
108,GSL TV,2018-10-01T14:14:37Z,24860,PT2M43S,https://www.youtube.com/watch?v=SivVeR8ESSE,CNN International - First Move with Julia Chatterley - 100118
109,GSL TV,2018-09-03T16:43:35Z,3376,PT1M58S,https://www.youtube.com/watch?v=ixttXxAEKR4,Sky News 1900 TOTH - 090218
110,GSL TV,2018-09-03T16:09:44Z,1666,PT1M41S,https://www.youtube.com/watch?v=eAjZezClG-U,Sky News Australia - First Edition - 090318
111,GSL TV,2018-07-19T15:02:18Z,12589,PT3M12S,https://www.youtube.com/watch?v=LGINRncvDE0,BBC News - Afternoon Live intro - 071918
112,GSL TV,2018-06-09T09:11:10Z,2695,PT1M55S,https://www.youtube.com/watch?v=Epc003_3GR0,Sky News - Sunrise opening - 060918
113,GSL TV,2018-04-26T13:39:28Z,4322,PT1M,https://www.youtube.com/watch?v=ibNz3F1a9ao,CNN International - CNN Newsroom - 042518
114,GSL TV,2018-04-25T10:16:58Z,10941,PT2M31S,https://www.youtube.com/watch?v=0fVn2vWAolg,DZMM TeleRadyo - Headline Pilipinas (in widescreen) - 042518
115,GSL TV,2018-03-31T13:50:38Z,22861,PT31S,https://www.youtube.com/watch?v=jFGmA2g3DLo,DZMM TeleRadyo station ID - 2018
116,GSL TV,2018-03-29T16:16:08Z,75234,PT4M54S,https://www.youtube.com/watch?v=dWA-EEzC_8c,DZMM TeleRadyo sign off - 032818
117,GSL TV,2017-12-25T04:32:02Z,2450,PT2M36S,https://www.youtube.com/watch?v=npYYI7RPARE,Sky News Australia - Special Christmas TOTH Countdown - 2017
118,GSL TV,2017-12-14T14:57:18Z,4889,PT2M13S,https://www.youtube.com/watch?v=E4KWwzrcyPo,Sky News Australia - TOTH Countdown - 2017
119,GSL TV,2017-12-14T08:33:10Z,2830,PT2M21S,https://www.youtube.com/watch?v=VyxasD0Rqgg,Sky News Australia - Newsday - 121417
120,GSL TV,2017-12-02T08:27:50Z,3153,PT2M15S,https://www.youtube.com/watch?v=V2WsVaxfGhE,Sky News at Ten intro - 112917
121,GSL TV,2017-11-18T11:20:21Z,3683,PT1M51S,https://www.youtube.com/watch?v=ntCRqsZMfQI,Sky News - Sunrise opening - 111817
122,GSL TV,2017-10-30T10:01:43Z,6161,PT2M33S,https://www.youtube.com/watch?v=dbs6Xy7Ggpo,BBC News - Business Briefing - 103017
123,GSL TV,2017-10-30T08:24:32Z,7245,PT4M45S,https://www.youtube.com/watch?v=L0WqQlXv400,BBC News - The Briefing with Sally Bundock - 103017
124,GSL TV,2017-10-15T03:08:20Z,10044,PT3M20S,https://www.youtube.com/watch?v=XKFg62GK3vQ,BBC News channel - News at Five - 101217
125,GSL TV,2017-10-02T17:54:14Z,3392,PT3M31S,https://www.youtube.com/watch?v=bubiAg4DTkM,Sky News TOTH problems - 100217
126,GSL TV,2017-09-22T16:32:25Z,90085,PT40S,https://www.youtube.com/watch?v=PCfjJZzobAo,DZMM TeleRadyo - station ID 2017 (short ver.)
127,GSL TV,2017-09-01T16:50:36Z,2138,PT1M12S,https://www.youtube.com/watch?v=yj8Ap9wtZhI,CNNI - International Desk - 090117
128,GSL TV,2017-09-01T08:55:16Z,10054,PT2M13S,https://www.youtube.com/watch?v=OQ1r9lcb-aM,BBC News - countdown + opener (Transparent)
129,GSL TV,2017-08-31T16:56:50Z,144031,PT3M6S,https://www.youtube.com/watch?v=qrUiV98cAxg,Sky News International - Weather Filler
130,GSL TV,2017-08-29T12:46:40Z,2286,PT3M9S,https://www.youtube.com/watch?v=vbEYHchskm0,BBC News (Overnight) 0500 - 082617
131,GSL TV,2017-08-22T11:54:47Z,2998,PT2M55S,https://www.youtube.com/watch?v=QUW8yCoxzTo,BBC World News - Newsday headlines + Asia Business Report - 082217
132,GSL TV,2017-08-22T02:22:07Z,1757,PT4M26S,https://www.youtube.com/watch?v=StAVvhW74f4,BBC World News - Newsday - 082217
133,GSL TV,2017-08-17T11:15:55Z,1969,PT2M43S,https://www.youtube.com/watch?v=W3HbPztuHog,BBC World News - Global - 081617
134,GSL TV,2017-08-17T07:40:04Z,878,PT2M57S,https://www.youtube.com/watch?v=B29BXm1JaLo,BBC World News - 0600BST - 081717
135,GSL TV,2017-08-17T06:51:31Z,2838,PT3M35S,https://www.youtube.com/watch?v=TxQRMvN0WP0,BBC World News - Talking Business - 081617
136,GSL TV,2017-08-14T14:47:21Z,116650,PT2M33S,https://www.youtube.com/watch?v=FDMffQuDOhY,BBC Arabic TV - News - 081217
137,GSL TV,2017-08-13T15:46:59Z,84758,PT2M37S,https://www.youtube.com/watch?v=mYr6rdHlHhk,BBC Persian TV - News - 081217
138,GSL TV,2017-08-10T14:58:55Z,633,PT2M37S,https://www.youtube.com/watch?v=n7bWyXoiIm4,BBC News at 1400 opening - 081017
139,GSL TV,2017-08-10T09:53:39Z,7480,PT2M23S,https://www.youtube.com/watch?v=seinxAu7BIA,BBC News - Business Live opening - 081017
140,GSL TV,2017-08-10T09:13:03Z,6746,PT1M29S,https://www.youtube.com/watch?v=swQhZHeDMxo,CNN International - CNN Newsroom - 081017
141,GSL TV,2017-08-09T13:10:26Z,25926,PT2M50S,https://www.youtube.com/watch?v=Xy0qNMdF-nU,BBC News channel - Newsroom Live opening - 080717
142,GSL TV,2017-08-08T06:56:25Z,48909,PT6M30S,https://www.youtube.com/watch?v=20YrEFoGReg,DZMM TeleRadyo - Headline Pilipinas - 080817
143,GSL TV,2017-08-05T17:43:48Z,52910,PT3M20S,https://www.youtube.com/watch?v=q_mOsfsugy0,DZMM - On The Spot - 080417
144,GSL TV,2017-08-04T06:55:12Z,12871,PT2M53S,https://www.youtube.com/watch?v=XP6MZFGyiBw,BBC News channel - News at Five - 080317
145,GSL TV,2017-07-28T05:30:28Z,3408,PT1M25S,https://www.youtube.com/watch?v=AOKyFSOB3gA,BBC News channel - 81 second countdown - 2017
146,GSL TV,2017-07-27T12:03:54Z,15194,PT1M56S,https://www.youtube.com/watch?v=wJ3I0w1ANv8,Al Jazeera English - Newshour (1000GMT) - 072717
147,GSL TV,2017-07-27T10:35:34Z,4051,PT1M55S,https://www.youtube.com/watch?v=ga7ypuHcgzw,Sky News - Sunrise opening - 072717
148,GSL TV,2017-04-14T08:16:24Z,177958,PT4M31S,https://www.youtube.com/watch?v=8qwZBY4ddN8,DZMM TeleRadyo - sign off (2017)
149,GSL TV,2017-02-11T16:47:00Z,3350,PT40S,https://www.youtube.com/watch?v=xvbEibT58t0,ABS-CBN News Channel - News Now plug (2017)
150,Blooper Zone,2021-08-08T13:00:03Z,23311,PT2M16S,https://www.youtube.com/watch?v=A5CQ2cBv1xE,Cruella BLOOPERS and GAG REEL
151,Blooper Zone,2021-08-03T13:00:22Z,2209,PT2M42S,https://www.youtube.com/watch?v=kgQpw2eIPM8,Minecraft Animation BLOOPERS Bees Fight Alex and Steve Life (Minecraft Animation)
152,Blooper Zone,2021-07-30T13:00:29Z,8751,PT5M,https://www.youtube.com/watch?v=UNR54n7QRTk,SPY Bloopers & Gag Reel - Best Compilation
153,Blooper Zone,2021-07-27T13:00:16Z,6272,PT6M46S,https://www.youtube.com/watch?v=WCkK6_Bnp_s,SPY Bloopers & Gag Reel - Best Compilation
154,Blooper Zone,2021-07-19T13:00:34Z,612,PT4M27S,https://www.youtube.com/watch?v=v9TaOGouDI0,Wildling BLOOPERS and GAG REEL
155,Blooper Zone,2021-07-17T13:00:18Z,1449,PT4M44S,https://www.youtube.com/watch?v=sZXy69MRyho,"Why Him? BLOOPERS, GAG REEL and OUTTAKES - Best Compilation"
156,Blooper Zone,2021-07-15T13:00:09Z,961,PT5M13S,https://www.youtube.com/watch?v=MNylnX2cKj0,"Why Him? BLOOPERS, GAG REEL and OUTTAKES - Best Compilation"
157,Blooper Zone,2021-07-13T13:00:30Z,23107,PT5M35S,https://www.youtube.com/watch?v=_JxAO7DI_ow,Criminal Minds BLOOPERS - Season 7
158,Blooper Zone,2021-07-11T13:00:30Z,1462,PT6M59S,https://www.youtube.com/watch?v=bPH3QTXd2Q8,Scary Movie 4 BLOOPERS and OUTTAKES
159,Blooper Zone,2021-07-09T13:00:34Z,13184,PT47M53S,https://www.youtube.com/watch?v=wUc_wxoABqg,ALL Modern Family BLOOPERS and GAG REEL - Best Compilation
160,Blooper Zone,2021-07-07T13:00:30Z,33285,PT7M51S,https://www.youtube.com/watch?v=Y7UlxCICFwo,Modern Family BLOOPERS and GAG REEL - Best Compilation
161,Blooper Zone,2021-07-05T13:00:00Z,10232,PT5M21S,https://www.youtube.com/watch?v=-ejissuq50I,Modern Family BLOOPERS and GAG REEL - Best Compilation
162,Blooper Zone,2021-07-03T13:00:17Z,8206,PT5M11S,https://www.youtube.com/watch?v=q7NQ2hG6D_w,Modern Family BLOOPERS and GAG REEL - Best Compilation
163,Blooper Zone,2021-07-01T13:00:04Z,7517,PT5M2S,https://www.youtube.com/watch?v=FUPWYf6M7Cw,Modern Family BLOOPERS and GAG REEL - Best Compilation
164,Blooper Zone,2021-06-30T13:00:04Z,11199,PT4M40S,https://www.youtube.com/watch?v=AG_jlh-bbtA,Modern Family BLOOPERS and GAG REEL - Best Compilation
165,Blooper Zone,2021-06-28T13:00:07Z,41898,PT5M22S,https://www.youtube.com/watch?v=5-4NSRNEgf4,Modern Family BLOOPERS and GAG REEL - Best Compilation
166,Blooper Zone,2021-06-26T13:00:03Z,6661,PT5M9S,https://www.youtube.com/watch?v=6IRmYGC4yFQ,Modern Family BLOOPERS and GAG REEL - Best Compilation
167,Blooper Zone,2021-06-24T13:00:18Z,11877,PT5M11S,https://www.youtube.com/watch?v=rwU4b1owvmo,Modern Family BLOOPERS and GAG REEL - Best Compilation
168,Blooper Zone,2021-06-22T13:00:15Z,7023,PT5M16S,https://www.youtube.com/watch?v=YnFWR303ziU,Modern Family BLOOPERS and GAG REEL - Best Compilation
169,Blooper Zone,2021-06-20T13:00:05Z,1017,PT1M59S,https://www.youtube.com/watch?v=HykQVlbTrCc,Birds of Prey BLOOPERS and OUTTAKES
170,Blooper Zone,2021-06-18T13:00:17Z,1304,PT10M28S,https://www.youtube.com/watch?v=PUgHCPcBL3o,News BLOOPERS and OUTTAKES April 2021
171,Blooper Zone,2021-06-16T13:00:22Z,431,PT10M32S,https://www.youtube.com/watch?v=SAgIiidPGfc,News BLOOPERS and OUTTAKES April 2021
172,Blooper Zone,2021-06-14T13:00:30Z,285,PT4M31S,https://www.youtube.com/watch?v=j0OY8vVaziU,Funny Water Fails Compilation
173,Blooper Zone,2021-06-11T22:00:13Z,119,PT5M16S,https://www.youtube.com/watch?v=dj4Ir0UMQcM,Funny Water Fails Compilation
174,Blooper Zone,2021-06-10T13:00:30Z,362,PT4M11S,https://www.youtube.com/watch?v=Xzv9tJN1cqE,The Disaster Artist BLOOPERS and OUTTAKES
175,Blooper Zone,2021-06-08T13:00:30Z,63680,PT8M35S,https://www.youtube.com/watch?v=cpaRYfY1qVo,Funny Zoo Fails - Best Compilation
176,Blooper Zone,2021-06-06T13:00:24Z,10267,PT5M22S,https://www.youtube.com/watch?v=ZlFV2zTrjGU,Fack Ju Göhte 3 OUTTAKES and BLOOPERS
177,Blooper Zone,2021-06-04T13:00:13Z,467,PT6M8S,https://www.youtube.com/watch?v=S2OB9WaYb4w,Tom Holland Best Moments - Funny Compilation
178,Blooper Zone,2021-05-31T13:00:14Z,2910,PT7M43S,https://www.youtube.com/watch?v=EKUat7yfToU,Sofia Vergara BLOOPERS and FUNNY MOMENTS - Best Compilation
179,Blooper Zone,2021-05-29T13:00:19Z,7263,PT11M31S,https://www.youtube.com/watch?v=QcufvVNEZ40,Weather Reporter Fails - Best Compilation
180,Blooper Zone,2021-05-27T13:00:13Z,439,PT2M8S,https://www.youtube.com/watch?v=ccz2J3No3Tw,NFL Reporters Getting Hit - Best Compilation
